LEFT_TABLE,RIGHT_TABLE,JOINABLE
SG_CSV0000000000001791.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000000262.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000000459.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000000537.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000001743.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000000912.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000001734.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000000561.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000001808.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000000813.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000001886.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000001398.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000000191.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000001700.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000001715.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000000397.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000001336.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000001911.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000001737.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000001946.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000001346.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000001905.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000000005.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000001833.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000000341.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000000726.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000000050.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000000071.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001803.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001142.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001436.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000545.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000022.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000102.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001450.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000438.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001428.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000691.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000909.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000286.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001067.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001315.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000948.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000043.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000192.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000394.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000758.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001759.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000696.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000575.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001237.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001086.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000260.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000041.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000002.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000296.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001171.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000821.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001273.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001015.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000642.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001701.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001139.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000450.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001915.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001031.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001229.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001001.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000021.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000336.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001938.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001037.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001156.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000787.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000391.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001768.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000494.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000591.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000387.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001945.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000255.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000366.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000189.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000541.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001365.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000653.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000825.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000487.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000350.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000140.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000492.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000245.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000986.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000694.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001165.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000467.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000237.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000808.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000096.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001241.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000740.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000724.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000374.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000552.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000236.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001760.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001295.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000375.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001434.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001018.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001327.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000941.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000061.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000479.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000995.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001728.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001307.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000485.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000800.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001640.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001321.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001275.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001961.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000484.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001219.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001978.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000635.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000564.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000817.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000142.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000020.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001128.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000600.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000207.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001378.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001952.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000905.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001534.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000490.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000846.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001225.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001435.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001014.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000220.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000352.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001282.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001170.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001243.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001880.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001856.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000579.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000105.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000581.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001146.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000223.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000379.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000834.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001831.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001636.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001745.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001062.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001033.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000435.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000338.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000158.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001025.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000458.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001406.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001899.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001809.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000498.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001955.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001652.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001030.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001432.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000300.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000305.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000756.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000347.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001325.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001223.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001792.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001176.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001101.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001709.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001430.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000443.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001948.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001762.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001239.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001007.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001328.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001302.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001381.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001155.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001234.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000626.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001740.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000851.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000640.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001029.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000903.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001645.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001801.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000985.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001529.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001827.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001537.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000712.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000921.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000042.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001684.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001764.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001882.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000594.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000574.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001804.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001058.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000454.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001115.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000522.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001088.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000151.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000012.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001079.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001383.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001431.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000118.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001825.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001815.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001230.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000908.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000353.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000470.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000963.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000544.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000231.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001351.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001681.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001047.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000628.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000836.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001076.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001651.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001822.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001447.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000103.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000637.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000760.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000110.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000323.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000240.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000422.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000865.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000493.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000754.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000625.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000928.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001732.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001352.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001925.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001454.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001164.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000679.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000931.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001649.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001034.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000752.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001331.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001133.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001360.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000038.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001663.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000692.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001118.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001362.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001672.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001894.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000826.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001677.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000969.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001695.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000720.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001008.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000079.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001817.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000788.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000501.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000572.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000524.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000523.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001887.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000395.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000307.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000633.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000504.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000473.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001401.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000047.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000832.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000031.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000188.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000060.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000152.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000980.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001174.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000216.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000781.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001232.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000818.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000001366.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000778.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000000.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000864.csv,No
SG_CSV0000000000000925.csv,SG_CSV0000000000000384.csv,No
